,Unnamed: 0.1,Unnamed: 0,SMILES
4055,4055,4055,[H]/C(C(=O)N1C([H])([H])C([H])([H])C([H])(N2C(=O)N(c3c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3Cl)C([H])([H])c3c([H])nc(N([H])c4c([H])c([H])c([H])c(F)c4[H])nc32)C([H])([H])C1([H])[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4056,4056,4056,[H]/C(C(=O)N1C([H])([H])C([H])([H])C([H])(N2C(=O)N(c3c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3Cl)C([H])([H])c3c([H])nc(N(C([H])([H])[H])C([H])([H])[H])nc32)C([H])([H])C1([H])[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4057,4057,4057,[H]/C(C(=O)N1C([H])([H])C([H])([H])C([H])(N2C(=O)N(c3c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3Cl)C([H])([H])c3c([H])nc(N([H])c4c([H])c([H])c(F)c(F)c4[H])nc32)C([H])([H])C1([H])[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4058,4058,4058,[H]/C(C(=O)N1C([H])([H])C([H])([H])C([H])(N2C(=O)N(c3c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3Cl)C([H])([H])c3c([H])nc(N([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])nc32)C([H])([H])C1([H])[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4059,4059,4059,[H]/C(C(=O)N1C([H])([H])C([H])([H])C([H])(N2C(=O)N(c3c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3Cl)C([H])([H])c3c([H])nc(N([H])C([H])([H])[H])nc32)C([H])([H])C1([H])[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4060,4060,4060,[H]/C(C(=O)N1C([H])([H])C([H])([H])C([H])(N2C(=O)N(c3c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3Cl)C([H])([H])c3c([H])nc(N([H])c4c([H])c([H])c(F)c([H])c4[H])nc32)C([H])([H])C1([H])[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4061,4061,4061,[H]/C(C(=O)N1C([H])([H])C([H])([H])C([H])(N2C(=O)N(c3c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3Cl)C([H])([H])c3c([H])nc(N([H])c4c([H])c([H])c([H])c([H])c4[H])nc32)C([H])([H])C1([H])[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4062,4062,4062,[H]/C(C(=O)N1C([H])([H])C([H])([H])C([H])(N2C(=O)N(c3c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3Cl)C([H])([H])c3c([H])nc(N([H])C4([H])C([H])([H])OC([H])([H])C4([H])[H])nc32)C([H])([H])C1([H])[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4063,4063,4063,[H]/C(C(=O)N1C([H])([H])C([H])([H])C([H])(N2C(=O)N(c3c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3Cl)C([H])([H])c3c([H])nc(N([H])c4c([H])c([H])c(F)c(OC([H])([H])[H])c4[H])nc32)C([H])([H])C1([H])[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4064,4064,4064,[H]/C(C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N2C(=O)N(c3c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3Cl)C([H])([H])c3c([H])nc(N([H])C([H])([H])[H])nc32)C1([H])[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4065,4065,4065,[H]/C(C(=O)N1C([H])([H])C([H])([H])C([H])(N2C(=O)N(c3c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3Cl)C([H])([H])c3c([H])nc(N([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])nc32)C([H])([H])C1([H])[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4066,4066,4066,[H]/C(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N1C(=O)N(c2c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2Cl)C([H])([H])c2c([H])nc(N([H])C([H])([H])[H])nc21)=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4067,4067,4067,[H]/C(C(=O)N1C([H])([H])C([H])([H])C([H])(N2C(=O)N(c3c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3Cl)C([H])([H])c3c([H])nc(N([H])c4c([H])c([H])c([H])c(C([H])([H])[H])c4[H])nc32)C([H])([H])C1([H])[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4068,4068,4068,[H]/C(=C(/C#N)c1nc2c([H])c([H])c([H])c([H])c2s1)c1c([H])nc(N([H])[H])nc1N([H])[H]
4069,4069,4069,[H]/C(=C(/C#N)c1nc2c([H])c([H])c([H])c([H])c2n1[H])c1c([H])nc(N([H])c2c([H])c([H])c(Cl)c([H])c2[H])nc1[H]
4070,4070,4070,[H]C([H])=C([H])C(=O)N([H])C([H])([H])c1c([H])c([H])c([H])c(-c2nc(C3([H])C([H])([H])C3([H])[H])c(-c3c([H])c([H])nc4c3c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])n4[H])n2[H])c1[H]
4071,4071,4071,[H]C([H])=C([H])C(=O)N([H])c1c([H])c([H])c([H])c(-c2c([H])n([H])c3nc([H])c([H])c(Cl)c23)c1[H]
4072,4072,4072,[H]OC([H])([H])C([H])([H])C([H])([H])c1nc(C(F)(F)F)c(-c2c([H])c([H])nc3c2c(-c2c([H])c([H])c([H])c(N([H])C(=O)C([H])=C([H])[H])c2[H])c([H])n3[H])n1[H]
4073,4073,4073,[H]OC([H])([H])C([H])([H])C([H])([H])c1nc(-c2c([H])c([H])c(F)c([H])c2[H])c(-c2c([H])c([H])nc3c2c(-c2c([H])c([H])c([H])c(N([H])C(=O)C([H])=C([H])[H])c2[H])c([H])n3[H])n1[H]
4074,4074,4074,[H]C([H])=C([H])C(=O)N([H])c1c([H])c([H])c([H])c(-c2c([H])n([H])c3nc([H])c([H])c(-c4c(-c5c([H])c([H])c(F)c([H])c5[H])nc(-c5c([H])c([H])c([H])c([H])c5[H])n4[H])c23)c1[H]
4075,4075,4075,[H]OC([H])([H])C([H])([H])C([H])([H])c1nc(C2([H])C([H])([H])C2([H])[H])c(-c2c([H])c([H])nc3c2c(-c2c([H])c([H])c([H])c(N([H])C(=O)C([H])=C([H])[H])c2[H])c([H])n3[H])n1[H]
4076,4076,4076,[H]/C(C(=O)N([H])C([H])([H])c1c([H])c([H])c([H])c(-c2nc(-c3c([H])c([H])c(F)c([H])c3[H])c(-c3c([H])c([H])nc4c3c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])n4[H])n2[H])c1[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
4077,4077,4077,[H]C([H])=C([H])C(=O)N([H])c1c([H])c([H])c([H])c(-c2c([H])c3c(-c4c(-c5c([H])c([H])c(F)c([H])c5[H])nc(-c5c([H])c([H])c([H])c([H])c5[H])n4[H])c([H])c([H])nc3n2[H])c1[H]
4078,4078,4078,[H]C([H])=C([H])C(=O)N([H])C([H])([H])c1c([H])c([H])c([H])c(-c2nc(-c3c([H])c([H])c(F)c([H])c3[H])c(-c3c([H])c([H])nc4c3c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])n4[H])n2[H])c1[H]
4079,4079,4079,[H]C([H])=C([H])C(=O)N([H])C([H])([H])c1c([H])c([H])c([H])c(-c2c([H])c3c(-c4c(-c5c([H])c([H])c(F)c([H])c5[H])nc(-c5c([H])c([H])c([H])c([H])c5[H])n4[H])c([H])c([H])nc3n2[H])c1[H]
4080,4080,4080,[H]C([H])=C([H])C(=O)N([H])c1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])c1nc([H])c(OC([H])([H])c2c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2Cl)c([H])n1
4081,4081,4081,[H]C([H])=C([H])C(=O)N([H])[C@]1([H])C([H])([H])OC([H])([H])[C@]1([H])N([H])c1nc([H])c(OC([H])([H])c2c(F)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2F)c([H])n1
4082,4082,4082,[H]C([H])=C([H])C(=O)N([H])c1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])c1nc([H])c(OC([H])(c2c(Cl)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2Cl)C([H])([H])[H])c([H])n1
4083,4083,4083,[H]C([H])=C(C(=O)N([H])c1c([H])c(N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1N([H])c1nc([H])c(OC([H])([H])c2c(F)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2F)c([H])n1)C([H])([H])[H]
4084,4084,4084,[H]C([H])=C([H])C(=O)N([H])c1c([H])c([H])c([H])c([H])c1N([H])c1nc([H])c(OC([H])([H])c2c(F)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2F)c([H])n1
4085,4085,4085,[H]C([H])=C([H])C(=O)N([H])[C@@]1([H])C([H])([H])C([H])([H])OC([H])([H])[C@@]1([H])N([H])c1nc([H])c(OC([H])([H])c2c(F)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2F)c([H])n1
4086,4086,4086,[H]C([H])=C([H])C(=O)N([H])[C@@]1([H])C([H])([H])OC([H])([H])[C@@]1([H])N([H])c1nc([H])c(OC([H])([H])c2c(F)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2F)c([H])n1
4087,4087,4087,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1N([H])c1nc([H])c(OC([H])([H])c2c(F)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2F)c([H])n1
4088,4088,4088,[H]C([H])=C([H])C(=O)N([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])N([H])c1nc([H])c(OC([H])([H])c2c(F)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2F)c([H])n1
4089,4089,4089,[H]C([H])=C([H])C(=O)N([H])c1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])c1nc([H])c(OC([H])([H])c2c(F)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2F)c([H])n1
4090,4090,4090,[H]C([H])=C([H])C(=O)N([H])c1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])c1nc([H])c(OC([H])([H])c2c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2[H])c([H])n1
4091,4091,4091,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1N([H])c1nc([H])c(OC([H])([H])c2c(F)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2F)c([H])n1
4092,4092,4092,[H]OC([H])(C(C(=O)OC([H])([H])C([H])([H])[H])=C([H])[H])c1c([H])c([H])c(Cl)c([H])c1Cl
4093,4093,4093,[H]/C(C(=O)OC([H])([H])[H])=C(/[H])C(=O)OC([H])([H])[H]
4094,4094,4094,[H]C([H])=C(C(=O)OC([H])([H])C([H])([H])[H])C([H])(OC([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1Cl
4095,4095,4095,[H]C([H])=C(C(=O)OC([H])([H])C([H])([H])[H])C([H])(OC([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c1c([H])c([H])c(Cl)c([H])c1Cl
4096,4096,4096,[H]C([H])=C(C(=O)OC([H])([H])C([H])([H])[H])C([H])(OC([H])([H])[H])c1c([H])c([H])c([H])c([H])c1Cl
4097,4097,4097,[H]OC(=O)C(=C([H])[H])C([H])(O[H])c1c([H])c([H])c(Cl)c([H])c1Cl
4098,4098,4098,[H]OC(=O)C(=C([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1Cl
4099,4099,4099,[H]C([H])=C(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1Cl
4100,4100,4100,[H]C([H])=C([H])C(=O)N([H])c1c([H])c([H])c([H])c(N([H])c2nc(N([H])c3c([H])c([H])c(OC([H])([H])C([H])([H])OC([H])([H])[H])c([H])c3[H])nc([H])c2F)c1[H]
4101,4101,4101,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4102,4102,4102,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N(C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H]
4103,4103,4103,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c([H])c1N([H])c1c([H])c(-c2c([H])c([H])c([H])c(N([H])C(=O)c3c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c2C([H])([H])[H])c([H])n(C([H])([H])[H])c1=O
4104,4104,4104,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C(F)(F)F)c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4105,4105,4105,[H]C([H])=C([H])C(=O)N1C([H])([H])C([H])([H])C([H])(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)C([H])([H])C1([H])[H]
4106,4106,4106,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N(C([H])([H])[H])C([H])([H])[H]
4107,4107,4107,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C1([H])[H]
4108,4108,4108,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c([H])c(C(F)(F)F)c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4109,4109,4109,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c5c(c4[H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4110,4110,4110,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C([H])([H])[H]
4111,4111,4111,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])[H]
4112,4112,4112,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c([H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4113,4113,4113,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H]
4114,4114,4114,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c5c(c4[H])OC([H])([H])O5)c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4115,4115,4115,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4116,4116,4116,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4117,4117,4117,[H]C([H])=C([H])C(=O)N([H])C1([H])C([H])([H])N(c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)C([H])([H])C([H])([H])C1([H])[H]
4118,4118,4118,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
4119,4119,4119,[H]C([H])=C([H])C(=O)N([H])c1c([H])c([H])c(N([H])C(=O)c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c(C([H])([H])[H])c1-c1c([H])c(N([H])c2c([H])c([H])c(C(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])c(=O)n(C([H])([H])[H])c1[H]
4120,4120,4120,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]
4121,4121,4121,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4122,4122,4122,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C([H])([H])[H])c(C(F)(F)F)c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4123,4123,4123,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4124,4124,4124,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C1([H])[H]
4125,4125,4125,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4126,4126,4126,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4127,4127,4127,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c5c(c4[H])OC([H])([H])C([H])([H])O5)c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4128,4128,4128,[H]OC1([H])C([H])([H])N(C(=O)c2c([H])c([H])c(N([H])c3c([H])c(-c4c([H])c([H])c([H])c(N([H])C(=O)c5c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c5[H])c4C([H])([H])[H])c([H])n(C([H])([H])[H])c3=O)c([H])c2N([H])C(=O)C([H])=C([H])[H])C([H])([H])C([H])([H])C1([H])[H]
4129,4129,4129,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N5C([H])([H])C([H])([H])C([H])([H])C5([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4130,4130,4130,[H]C([H])=C([H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)C1([H])[H]
4131,4131,4131,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)OC([H])([H])[H]
4132,4132,4132,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N5C([H])([H])C([H])([H])OC([H])([H])C5([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4133,4133,4133,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4sc5c(c4[H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4134,4134,4134,[H]C([H])=C([H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])N(c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)C([H])([H])C1([H])[H]
4135,4135,4135,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4136,4136,4136,[H]C([H])=C([H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)C1([H])[H]
4137,4137,4137,[H]C([H])=C([H])C(=O)N([H])c1c([H])c(N([H])c2c([H])c(-c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c3C([H])([H])[H])c([H])n(C([H])([H])[H])c2=O)c([H])c([H])c1C(=O)N([H])C1([H])C([H])([H])C1([H])[H]
