ID,SMILES
5111,[P@](=O)(Oc1ccc(N(=O)=O)cc1)([O])CCCCC(=O)O
5112,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1Oc1c(N(=O)=O)cccc1)C
5113,OC(=O)c1ccc(c2nc(c3ncccc3c2)c2cc(N(=O)=O)ccc2)cc1
5114,n1(nc(c2c1ncnc2N)c1cc2c(cc1)cccc2)C
5115,S(=O)(=O)(NC(=O)Nc1ccc(S(=O)(=O)N)cc1)c1ccc(cc1)C
5116,o1c(c2cc(ccc2)C(=O)O)ccc1/C=C(\N(=O)=O)/CCC
5117,S1(=O)(=O)N[C@H](Nc2c1cc(S(=O)(=O)N1CCN(CC1)C)c(c2)C)C1CCCC1
5118,S1(=O)(=O)N[C@@H](C2CCCC2)Cc2c1cc(S(=O)(=O)N1CCN(CC1)C)cc2
5119,S1(=O)(=O)N[C@@H](C2CCCC2)Cc2c1cc(S(=O)(=O)N1CCN(CC1)C)c(c2)C
5120,S(=O)(=O)(Nc1cc(N(=O)=O)ccc1)c1c(scc1)C(=O)O
5121,S(=O)(=O)(N[C@@H](Cc1ccc(OCCCCC2CC[NH2]CC2)cc1)C(=O)[O])CCCC
5122,FC(F)(F)c1cc(N(=O)=O)c(C(=C2C(=O)CCCC2=O)O)cc1
5123,O([C@H]1[C@@]2([C@H]([C@H]3[C@H](CC2)[C@@H]2C(=CC(=O)CC2)CC3)CC1)C)C(=O)CCC(=O)O
5124,S(=O)(=O)(CCNCCCO)c1ccc(N[C]2N=C(OCC3CCCCC3)[C]3NC=NC3=N2)cc1
5125,o1c(nc2c1cccc2)[C@H]1N(CCC1)C(=O)[C@H](CCCC)CN(O)C=O
5126,O(CC1CCCCC1)c1nc(nc(N)c1[N][O])N
5127,s1c(C(=O)c2cc3[nH]c(nc3cc2)NC(=O)OC)ccc1
5128,Brc1cc(C(=O)c2oc(nc2)N)ccc1
5129,o1c(C(=O)N(Cc2ccccc2)Cc2ccccc2)cnc1N
5130,O=C1CC(Cc2ncnc(N)c12)(C)C
5131,n1c2c(c(c(c3ccccc3)cc2)C)c(nc1N)N
5132,O=C1Cc2c(N(c3c1cccc3)C(=O)N)cccc2
5133,O(CCO[C]1=NC(=N[C](N=1)N)N)c1ccccc1
5134,[S@@](O)([O])c1c(c2c(O)cccc2)cccc1
5135,O1[C@@H]2[C@H]([C@H]([C@H]1C(=C2c1ccc(O)cc1)c1ccc(O)cc1)C(=O)OCC)C(=O)OCC
5136,O[C@H]1[C@H](NCCCCCCCC)C=C([C@@H](O)[C@@H]1O)CO
5137,O([C@H]([C@@H](OC(=O)/C=C/c1ccc(O)cc1)C(=O)O)CC(=O)O)C(=O)/C=C/c1ccc(O)cc1
5138,O=C1NCC[C@@H]1NC(=O)CC(=O)CCCCCCCCC
5139,O1CC[C@H](NC(=O)CC(=O)CCCCCCCCC)C1=O
5140,Clc1cc(Nc2nc(nc3n(C(C)C)cnc23)NCCO)ccc1
5141,Oc1c(CC(=O)O)cc(O)cc1
5142,O(CC([C@@H](O)C(=O)NCCC(=O)NCCO)(C)C)C(=O)C(C)(C)C
5143,S1c2c(N(C[C@H](N(C)C)C)c3c1cccc3)cc(cc2)C(=O)CC
5144,S1(=O)(=O)N(CCCC1)c1ccc(S(=O)(=O)N)cc1
5145,O(C(=O)/C(=C/OC)/c1c(cccc1)/C=C/c1ccccc1)C
5146,N(c1ccc(Nc2[nH]ccn2)cc1)c1ccc(Nc2[nH]ccn2)cc1
5147,O(C(C)(C)C)C(=O)N[C@H](C(C)C)c1ocnn1
5148,O(C(C)(C)C)C(=O)N[C@@H](C(C)C)c1ocnn1
5149,Clc1c(c2c(=O)n(c3nc(Nc4cc(ccc4)CO)ncc3c2)C)c(Cl)ccc1
5150,n12nccc2[N]C(=N[C]1Nc1ccccc1)Nc1ccccc1
5151,S(=O)(=O)(NC)c1ccc(Nc2nc(N[C@H]3[C@H](N(C)C)CCC3)c(C(F)(F)F)cn2)cc1
5152,Clc1ccc(C(=O)N([C@@H]2CN(CCC2)CCc2ccccc2)CCCOC)cc1
5153,N(CCc1[nH]cnc1)[C]1n2ncc(c2[N]C(=N1)Nc1ccccc1)C#N
5154,O=c1c2c(n(CC)cc1C(=O)O)nc(cc2)C
5155,Clc1c2CC(=O)CCCC/C=C/CCOC(=O)c2c(O)cc1O
5156,O(C[C@@H](O)CNC(C)(C)C)c1c2CC(=Nc2ccc1)C#N
5157,O=c1[nH]c2c(c3c1cccc3)cc(NC(=O)CN(C)C)cc2
5158,Fc1c(n2ncc3c2n(c(=O)cc3Nc2cc(C(=O)NC3CC3)ccc2C)C)ccc(F)c1
5159,O(c1c(c2c3c([nH]c2)ncc(c3)c2cc(C(=O)N(C)C)cnc2)cccc1)C
5160,O1CCN(CC1)CCNc1nc2c(cc(c3cc(C(=O)NC4CC4)ccc3C)cc2)cn1
5161,s1c2c(nc1NC(C)C)ccc(c2)c1ocnc1c1c(F)cccc1
5162,N(CC1CCCCC1)c1nc2n(ncc2C#N)c(n1)Nc1ccccc1
5163,Clc1ccc(CNC2=N[C](n3ncc(c3[N]2)C#N)Nc2ccccc2)cc1
5164,OC(=O)c1nn(c2-c3nc(ncc3CCc12)Nc1ccccc1)C
5165,N(N)CCc1ccccc1
5166,O(CCOCC)CCOCC
5167,O=C1NCCc2[nH]c(cc12)c1cc(ncc1)c1cc2c(nc1)cccc2
5168,s1c(c(nc1Nc1ccccc1)C)C(=O)C
5169,N1(CCN(CC1)c1nc2n(ncc2C#N)c(n1)Nc1ccccc1)CC
5170,O=C(N)c1c(nc(N[C@H]2[C@@H](N)CCCC2)nc1)Nc1cc(ccc1)C
5171,O=C(Nc1cc(NC2=N[C](n3ncc(c3[N]2)C#N)Nc2ccccc2)ccc1)C
5172,n1(c2c(c3c1cccc3)cc(cc2)CNC)CC
5173,Brc1c2c(n(c1C(=O)NCCO)C)cc(c1c2C(=O)NC1=O)c1c(Cl)cccc1
5174,O1[C@@]2([C@H]3C[C@]4([C@@H]([C@@H]1C3)[C@@](C(=O)CC4)(CCC(=O)Nc1c(O)c(ccc1O)C(=O)O)C)C2)C
5175,P(=O)(OC[C@H](OC=O)COC(=O)CCCC)(O)O
5176,O(CC[N](C(C)C)(C(C)C)C)C(=O)C1c2c(Oc3c1cccc3)cccc2
5177,OC(=O)[C@@H](C[C@@H](CCC(=O)O)C(=O)O)C[C@H](C)C(=O)O
5178,n1(Cc2ccc(cc2)c2ccccc2)ccnc1
5179,Brc1ccc(CSC[C@H]([NH3])C(=O)[O])cc1
5180,[O]C(=O)[C@@H]([NH3])Cc1ccc(cc1)C(=O)c1ccccc1
5181,S=C(NCCc1nccc(OCC)c1F)Nc1ncc(cc1)C
5182,Clc1c(c2c(Cl)cc(S(=O)(=O)C)c(Cl)c2)cc(Cl)c(S(=O)(=O)C)c1
5183,ClCC(=O)[C@@H](N)Cc1ccccc1
5184,S1[C@@H](N=C(C(=C)C1)C(=O)O)[C@H](NC(=O)/C(=N\OC)/c1nc(sc1)N)C=O
5185,[P@@](=O)(Oc1ccc(N(=O)=O)cc1)(O)CCCC(=O)N[C@H](C)C(=O)O
5186,O[C@H](Nc1ccc(N2C(=O)CCC2=O)cc1)CCC(=O)O
5187,O[C@@H]1[C@@]2([C@H]([C@H]3[C@H](CC2)c2c(CC3)cc(O)cc2)CC1)C
5188,Clc1c(Oc2ccccc2)c(F)c(Cc2n[nH]c(=O)cc2)cc1
5189,FC1(F)CN(C(=O)[C@H]2NC[C@@H](N3CCN(CC3)c3ncccn3)C2)CC1
5190,s1c(c2[nH]c(c(n2)c2ccc(OC)cc2)c2ccc(OC)cc2)ccc1
5191,O(c1ccc(c2[nH]ncc2Cc2ccncc2)cc1)Cc1nc2c(cc1)cccc2
5192,OC(=O)N1CCC(CC1)Cc1cc2c(nc1)cccc2
5193,O(c1ccc(c2[nH]ncc2c2ccncc2)cc1)Cc1nc2c(cc1)cccc2
5194,O(c1ccc(c2nn(cc2c2ccncc2)C)cc1)Cc1nc2c(cc1)cccc2
5195,Fc1ccc(Oc2ccc(OC3(CCOCC)C(=O)NC(=O)NC3=O)cc2)cc1
5196,O([C@@H]1CC[N@@](C1)[C]1N=C[N]c2c1cc(OC)c(OC)c2)c1cc2c(cc1)cccc2
5197,Fc1cc(CC[C@@]2(OC(=O)C=C(O)C2)C2CCCC2)ccc1OC(C)C
5198,OC(=O)c1c(Nc2c(c(ccc2)C)C)cccc1
5199,O([C@@H]1CC[N@@](C1)[C]1N=C[N]c2c1cc(OC)c(OC)c2)c1nc2c(nc1)cccc2
5200,o1c(c(c2c1ncnc2NCCO)c1ccc(OC)cc1)c1ccc(OC)cc1
5201,o1c(c(c2c1ncnc2NCCO)c1ccccc1)c1ccccc1
5202,[P@@](=O)(Oc1ccc(N(=O)=O)cc1)(O)CCCC(=O)NCC(=O)O
5203,Fc1ccc(c2c(n(oc2=O)COCC)[C]2N=[C](=NC=C2)Oc2c(O)cccc2)cc1
5204,O1C(=N[C](/C=[NH]/CCCC(=O)O)C1=O)c1ccccc1
5205,P(=O)(O)(O)C(F)(F)c1cc2c(cc1)cc(cc2)C(=O)O
5206,N1(C2=C[C](c3ccccc3)C=NC2=N[C]1N)C
5207,Oc1cc(/C=C/c2cc(O)cc(O)c2)ccc1O
5208,FC(F)(F)c1ccc(Oc2cc(CC3CCN(CC3)C(=O)O)ccc2)nc1
5209,O[C@@H]([C@@H](CC(C)C)C(=O)N[C@@H](C(C)(C)C)C(=O)NC)C(=O)NO
5210,O(/N=C(\CCC(=O)O)/C(=O)O)C[C@H](NC(=O)COc1ccccc1)C(=O)O
5211,Clc1c(C(=O)Nc2c(cc(O[C]3=N[CH]C=CN=3)cc2)C(=O)O)ccc(Cl)c1
5212,O=C(N[C@@H](Cc1ccccc1)C(=O)NC)[C@H](CC(C)C)CC(=O)NO
5213,N1(c2c(C=Cc3c1cccc3)cccc2)CC1=N[C]2C(=N[CH]1)N=C(N=C2N)N
5214,O1[C@@]2([C@H]3C[C@]4([C@@H]([C@@H]1C3)[C@@](C(=O)C=C4)(CCC(=O)Nc1c(O)c(ccc1O)C(=O)O)C)C2)C
5215,SCCNC(=O)CCNC(=O)[C@H](O)C(COC(=O)C(C)(C)C)(C)C
5216,[P@@](=O)(OCc1ccc(N(=O)=O)cc1)(O)CCCC(=O)NCC(=O)O
5217,O=C(NCc1ccc(N(=O)=O)cc1)CCCC(=O)NCC(=O)O
5218,[P@@](=O)(Oc1ccc(N(=O)=O)cc1)(O)CCCC(=O)N[C@@H](C)C(=O)O
5219,[P@@](=O)(Oc1ccc(N(=O)=O)cc1)(O)CCCC(=O)NCCCCCC(=O)O
5220,O(Cn1c2[nH]c(nc(=O)c2nc1)N)CCO
5221,N1[C]2C(=N[CH]1)N=CN=C2N
5222,[P@@](=O)(Oc1ccc(N(=O)=O)cc1)(O)C
5223,Clc1nc(S[C@H](c2ncc3occc3c2)C)nc(N)c1
5224,S(O[C@@H]1[C@@]2([C@H]([C@H]3[C@H](CC2)c2c(CC3)cc(OS([O])([O])N)c(OC)c2)CC1)C)([O])([O])N
5225,S(Oc1cc2c([C@@H]3[C@H]([C@H]4[C@](CC3)(C(=O)N(C(=O)C4)Cc3cccnc3)C)CC2)cc1)([O])([O])N
5226,Cl[P@](=O)(O[C@@H](CC)COc1ccccc1)C
5227,O=C(NC(C)(C)C)[C@H]1NCCCC1
5228,O=C(N1[C@@H](CCC1)C(=O)NCCNc1ccncc1)[C@H](N)Cc1ccccc1
5229,Fc1ccc(n2ncc(C(=O)c3cc(OC4CCNCC4)ccc3)c2N)cc1
5230,Fc1ccc(n2ncc(c2N)C(=O)c2cc(OC[C@@H](O)CO)ccc2)cc1
5231,S(=O)(=O)(N[C@H]1CCN(C1=O)Cc1[nH]c2c(c1)ccnc2)c1sc2c(nccc2)c1
5232,O(c1cc2c(cc([C@H](C)C(=O)O)cc2)cc1)C
5233,O[C@H]([C@@H](N)Cc1ccccc1)C
5234,Clc1cc(C[C@@H](N)CC(=O)N2[C@@H](CCC2)CNC(=O)c2cc(S(=O)(=O)C)ccc2)ccc1
5235,S([C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)c1ccc(N(=O)=O)cc1
5236,[P@H](=O)(O)CC(=O)[C@@H]([C@@H](O)CC)C
5237,[S][P](OC[C@H]1O[C@@H](n2cc(c(=O)[nH]c2=O)C)C[C@@H]1O)(O)O
5238,S(Oc1ccccc1)([O])([O])C=C
5239,P(=O)(Oc1ccc([C@H]2[C@H]([C@@H]2C(=O)O)C(=O)NC)cc1)(O)O
5240,O=C1/C(=C\C=C\CCCCC)/[C@@H](C/C=C/CCCC(=O)O)C=C1
5241,O1c2cc(Cc3n(CCCC)c4ncnc(N)c4n3)ccc2OC1
5242,O1[C@@H]([C@@H](NC(=O)[C@@H](N)Cc2ccc(OC)cc2)[C@@H](O)[C@@H]1n1c2ncnc(N(C)C)c2nc1)CO
5243,O=C(N1[C@@H]2[C@H](C[C@H]1C(=O)O)CCCC2)[C@@H](N[C@@H](CCC)C(=O)OCC)C
5244,S(=O)(=O)(NC(=O)CC)c1ccc(c2c(noc2C)c2ccccc2)cc1
5245,O=C(Nc1c2c(nccc2)c2ncccc2c1)C
5246,Brc1c2NCCCNS(=O)(=O)c3cc(Nc(n2)nc1)ccc3
5247,O=C(N1[C@H](CCC1)c1c(cccc1)C)c1c(O)cc(O)cc1
5248,Oc1c(C(=O)n2cccc2)c(O)cc(O)c1
5249,Brc1cc(Cc2[nH]nc3nnccc23)ccc1Oc1cc(cc(c1)C#N)C
5250,Fc1c([C@@H]2[C@@H](N)CN(C2)c2ncnc(c2)c2ccc(OC)nc2)cc(F)c(F)c1
5251,Brc1c(Oc2cc(cc(Cl)c2)C#N)c(F)c(Cc2[nH]nc3nnccc23)cc1
5252,OCCCc1c2[nH]cc(c2ccc1)CN(C)C
5253,Oc1cc2c(N([C@@H]3C(=CCC=C3)C=C2)CC2=N[C]3C(=N[CH]2)N=C(N=C3N)N)cc1
5254,ClCCN(CCCl)c1c(=O)[nH]c(=O)[nH]c1
5255,s1c(nc2c1c(F)cc(F)c2F)Cc1c2c(n(c1)CC(=O)O)nccc2
5256,N([C]1N=C([N]c2c1cccc2)c1nc(ccc1)C)c1cc2c([nH]nc2)cc1
5257,S(=O)(=O)(Nc1c2ncccc2ccc1)C
5258,N([C]1N=C([N]c2c1cccc2)c1ccccc1)c1n[nH]c(c1)C
5259,Oc1c(c(c(c(c1)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C)C)C
5260,Ic1c(Oc2cc(cc(c2)C)C)c(c([nH]c1=O)C)CSCc1occc1
5261,Brc1ccc(C(=O)c2ccc(OC/C=C/CN(C3CC3)C)cc2)cc1
5262,Clc1c(Oc2cc(cc(Cl)c2)C#N)cc(OCc2[nH]nc3ncccc23)cc1
5263,Clc1c(Oc2cc(cc(Cl)c2)C#N)cc(OCc2[nH]nc3nc(N)ccc23)cc1
5264,Oc1cc(Cc2nn(C(C)(C)C)c3ncnc(N)c23)ccc1
5265,N(CCN(C)C)(Cc1ccccc1)c1ncccc1
5266,O=C(Nc1cc2c(ncnc2Nc2ccccc2)cc1)C=C
5267,OC[C@H](Nc1nc2n(C(C)C)cnc2c(NCc2ccc(cc2)c2ncccc2)n1)CC
5268,Clc1c(CCC(=O)Nc2c(O)cc(OC)c(O)c2)c(c(O)cc1O)C(=O)OC
5269,Clc1cc(C(=O)OCCc2c(OC)c(N)cc(OC)c2OC)c(O)cc1O
5270,Oc1cc(CCc2ccc(O)cc2)cc(O)c1
5271,OC(=O)/C=C(/C=C/C[C@@]1(CC2=C(C1=C)CCCC2(C)C)C)\C
5272,s1c(c2nc(on2)C2CCN(CC2)C(=O)OC(C)(C)C)ccc1
5273,Fc1ccc([C]2N[N]C(=N2)c2ccccc2)cc1
5274,s1c(CC(=O)N2CCC(CC2)c2onc(n2)c2sccc2)ccc1
5275,FC(F)(F)c1ccc(O[C@H](CCNC)c2ccccc2)cc1
5276,IC#CCOc1c(Cl)cc(Cl)c(Cl)c1
5277,Clc1cc2n([C@@H]3O[C@@H]([C@@H](O)[C@H]3O)CO)cnc2cc1Cl
5278,O=C(N)[C@@H](C(C)(C)C)CC(=O)NC(CC)CC
5279,[P@@](=O)(OC[C@H]1OC(OC1)(C)C)(O)CCCCC=C
5280,O=C1NCCCCCCCCCC[C@@H]1N
5281,Clc1c([N]C(=[NH2])[N]C(=[NH2])N)cc(cc1)C(F)(F)F
5282,O(c1cc([N]C(=[NH2])[N]C(=[NH2])N)cc(OC)c1)C
5283,S(=O)(=O)(NC1=NC(=O)/C(=C/c2oc(cc2)C)/S1)c1ccc(cc1)C
5284,S(=O)(=O)(NC(=O)NCCS)c1ccc(N)cc1
5285,S(c1cc(C2=C[C@](O)(C[C@@H](O)[C@@H]2O)C(=O)O)ccc1)c1ccccc1
5286,O(C(C)(C)C(=O)O)c1ccc(CC(=O)Nc2cc(cc(c2)C)C)cc1
5287,O=C1NCNC(=O)C1(CC)c1ccccc1
5288,Clc1cc2sc(S(=O)(=O)N3CCN(C(=O)C3)Cc3cc(ccc3)C(=N)N)cc2cc1
5289,Clc1sc(/C=C/S(=O)(=O)N2CCN(Cc3[nH]c4c(c3)cncc4)C(=O)C2)cc1
5290,O=C(N[C@H]1Cc2c3c(n(CCCCCCNC1=O)c2)cccc3)[C@H](CC(C)C)CC(=O)NO
5291,Clc1ccc(Oc2ccc(S(=O)(=O)CC3(CCOCC3)C(=O)NO)cc2)cc1
5292,S(=O)(=O)(C1(CCOCC1)CC(=O)NO)c1ccc(Oc2ccccc2)cc1
5293,OC(=O)/C=C/c1c(C#CCCCCCC)cccc1
5294,O=C(N[C@H]1Cc2c3c(n(CCCCCCNC1=O)c2)cccc3)[C@H](CC(C)C)CC(=O)O
5295,Clc1c(NC(=O)CSC(=O)N2CCCc3c2ccc(c3)C)ccc(S(=O)(=O)N)c1
5296,Clc1cc2sc(S(=O)(=O)N3CCN(C(=O)C3)Cc3ccc(cc3)C(=N)N)cc2cc1
5297,o1c(=O)c([C@H](CC(=O)C)c2ccccc2)c(O)c2c1cccc2
5298,O(C1CCCCC1)C(=O)O[C@H](OC(=O)c1c2n(Cc3ccc(cc3)c3c(cccc3)c3n[nH]nn3)c(OCC)nc2ccc1)C
5299,O([C@@H](c1ccccc1)C(=O)Nc1c2c(ccc1)C(=O)NC(=O)C2=O)C(=O)C
5300,Clc1cc([C@H](OC(=O)C)C(=O)Nc2c3c(ccc2)C(=O)NC(=O)C3=O)ccc1
5301,FCCOc1cc(NC(=O)CCC(=O)Nc2cc3c(cc2)C(=O)NC(=O)C3=O)ccc1
5302,O1[C@]2(ON[C@@H](C2)c2cc3c(cc2)cccc3)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
5303,O(C(=O)NCCCNC(=O)OCC)CC
5304,Clc1cc(Sc2n(c(nc2C(C)C)COC(=O)N)Cc2ccncc2)cc(Cl)c1
5305,O1[C@]2(ON[C@@H](C2)c2ccc(cc2)C)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
5306,F[C@@H]1CN(CC1)C(=O)[C@@H](N)[C@H](c1ccc(cc1)C1=CC=C2N(N=C[N]2)[CH]1)C(=O)N(C)C
5307,Brc1ccc(C[C@H](NC(=O)CCCCCCC(=O)NO)C(=O)OC)cc1
5308,[P@@](=O)(O)(C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](N)C
5309,N1C(=NCC1)Cc1ccccc1
5310,[P@@](=O)(N([C@H](CC(C)C)C(=O)NO)Cc1ccccc1)(c1ccccc1)C
5311,OC(=O)[C@H](NC(=O)c1ccccc1)C
5312,Clc1c(OCCCCCCn2ccnc2)ccc(OC)c1
5313,O([C@@H]1C[C@H]2[C@@]([C@@H]3[C@H]([C@H]4[C@](CC3)([C@H](CC4)C(=O)C)C)CC2)(CC1)C)C(=O)CCC(=O)O
5314,O=c1nc([nH]c2c1cc1[nH]c(nc1c2)C)N
5315,O=c1nc([nH]c2c1cc1[nH]c(NCc3c4c(ccc3)cccc4)nc1c2)N
5316,OC(=O)Cc1ccc(Nc2nc(Nc3cc(ccc3)C)c(cn2)C(=O)N)cc1
5317,s1c(CNc2[nH]c3c(n2)cc2[nH]c(nc(=O)c2c3)N)ccc1
5318,O1[C@@]2([C@](NC(=O)[C@@H]2CC1)([C@@H](O)[C@H]1CCCC=C1)C=O)C
5319,O1[C@@H](CC(=O)c2c1cc(OC)cc2O)c1ccc(O)cc1
5320,S1CCC(c2c1ccc(c2)C#Cc1ncc(cc1)C(=O)OCC)(C)C
5321,O(c1c(OC)cc(Nc2nc(Nc3cc4n[nH]c(c4cc3)C)ccn2)cc1OC)C
5322,O1C(=O)[C@H]2N(CCCC2)C(=O)C(=O)C(COC(=O)CCCCCCCCCCC1)(C)C
5323,[S@](=O)(c1ccc(c2[nH]c(c(n2)c2ccc(F)cc2)c2ccncc2)cc1)C
5324,Fc1ccc(c2ncn(CC3CC3)c2c2ccncc2)cc1
5325,ON(CCCc1ccccc1)CO
5326,O(c1cc(C(=O)c2ccccc2)ccc1)CCN(O)C=O
5327,ON(CCCc1nc(ccc1)C)C=O
5328,O[C@@H]([C@@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)CC(C)C)CC(C)C)COC
5329,S(=O)(=O)(c1cc(cc(c1)C)C)c1c(c(N)ccc1)C#N
5330,P(=O)(O)(O)C(P(=O)(O)O)(C/C=C/CCCCC)C/C=C/CCCCC
5331,Clc1c2c([C@@H](CNCC2)c2ccc(O)cc2)cc(O)c1O
5332,OC(=O)[C@@H](N)CC(=O)N
5333,O=c1n(c(=O)n(c2N[C](N3CCNCC3)N(c12)Cc1ccccc1)C)C
5334,Clc1c(c2nc3n(ncc3)c(NCc3ccncc3)c2)cccc1Cl
5335,Fc1c(c2nc(NCc3cccnc3)c3n(c2)ccn3)cccc1
5336,n12c(ncc1C)c(NCc1ccncc1)ncc2
5337,Fc1c(c2nc3n(ncc3)c(NCc3ccncc3)c2)cccc1
5338,Brc1c2n(nc1)c(NCc1cccnc1)cc(n2)c1ccccc1
5339,Brc1c2n(nc1)c(NCc1cncnc1)cc(c2)c1ccccc1
5340,Brc1n2c(nc1)c(NCc1cncnc1)cc(c2)c1ccccc1
5341,Fc1c(c2nc3n(ncc3CC)c(NCc3cnc(nc3)N)c2)c(F)ccc1
5342,n12ncc(C3CC3)c1nc(cc2NCc1cccnc1)c1ccccc1
5343,Clc1cc2c(N(CC(F)(F)F)C(=O)CN=C2c2ccccc2)cc1
5344,S1CC(=Nc2c1cccc2)N1CCN(CC1)c1scc(n1)C(=O)OCC
5345,O=C1[C@@]2([C@H]([C@@H](C(=O)CC2)CCc2c(ccc(O)c2O)C)CC1)C
5346,O(C[C@@H](O)CN1CCN(CC1)c1ncccc1)c1ccc(C2CCCCC2)cc1
5347,FC(F)(F)c1ccc(O[C@@H](CCNC)c2ccccc2)cc1
5348,[P@@](=O)(O[C@H](c1ccccc1)C)([O])Cc1ccc(NC(=O)C)cc1
5349,O[C@@H]1C[C@@H]2[N@@]([C@H]([C@@H]3[C@H]2C(=O)N(C3=O)Cc2cc3OCOc3cc2)c2ccc(cc2)C(=N)N)C1
5350,O([C@H]1[C@H]2[C@H]([C@H]3[C@](C1)([C@H](CC3)C(=O)C)C)CCC1=CC(=O)CC[C@]21C)C(=O)CCC(=O)O
5351,[P@@](=O)(OC[C@@H]1OC(OC1)(C)C)(O)CCCCC=C
5352,S(O)([O])([O])Nc1cc2CN([C@@H](Cc2cc1)C(=O)NC)C(=O)OCc1ccccc1
5353,Clc1c2c(CCNC2)ccc1Cl
5354,O(CC1(N(c2ccccc2)C(=O)CC)CCN(CC1)CCn1nnn(c1=O)CC)C
5355,O[N][C]1c2c(CC1)cc(c1cn(nc1c1ccncc1)C1CCNCC1)cc2
5356,OC(=O)[C@@H](NC(=O)CCC(=O)O)CCC
5357,Brc1cc(C2=NCCc3c2cc(Cl)c(OC)c3)ccc1
5358,S(=O)(=O)(Nc1cc(sc1C(=O)O)c1sc(cc1)C(=O)C)c1c(cc(cc1)C)C
5359,O=C1c2c(n(c3c2cccc3)c2cc(NCCOC)c(cc2)C(=O)N)CCC1
5360,S([C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)CCCCCCCC
5361,[S@H]1(O)[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)Cc1ccccc1
5362,S(=O)(=O)(Nc1n(nc(c1)c1sccc1)c1ccc(F)cc1)c1cc(F)ccc1
5363,s1c2n(c(=O)n(Cc3ccccc3)c(=O)c2)cc1C(=O)OCc1ccccc1
5364,O=C(Nc1ccc(cc1)/C=C/c1ccccc1)CCCC(=O)O
5365,O(C(=O)C1(C2CCCCC2)CCCCC1)CCN(CC)CC
5366,Brc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/CN(C)C)cc3)ccc1
5367,O(C[C@@H](N)Cc1ccccc1)c1cc(c2cc3c(n[nH]c3C)cc2)cnc1
5368,Brc1ccc(C[C@H](N)COc2cc(c3cc4c(n[nH]c4C)cc3)cnc2)cc1
5369,Oc1c(NC(=O)C)c(N(=O)=O)cc(c1)C(=O)O
5370,[O]c1c(NC(=O)C)c([NH3])cc(c1)C(=O)O
5371,O(CC1CCCCC1)c1nc(nc(N)c1[N][O])Nc1ccc(cc1)C(=O)N
5372,Clc1ccc(NS(=O)(=O)c2c(scc2)C(=O)O)cc1
5373,S1[C@H](Cc2ccc(cc2)C(F)(F)F)C(=O)NC1=S
5374,SC[C@@H](Cc1ccccc1)[C]1NC2=CNC=CC2=N1
5375,o1c(nnc1C(=O)CNC)C(C)(C)C
5376,O1CCN(CC1)CCNc1nnc(cc1C)c1ccccc1
5377,O=C1Nc2c(/C/1=C/c1[nH]cc(c1CCC(=O)O)C)cccc2
5378,BrC1=CN[C](NC(=O)CCC(=O)[O])C=C1
5379,Brc1cc(C(=O)N2C[C@H](C[C@H](C2)C)C)c(N)cc1
5380,Brc1cc(C(=O)N2[C@H](CCC2)Cc2c(Cl)cccc2)c(N)cc1
5381,Brc1cc(C(=O)N2C[C@H](C[C@H](C2)C)C)c(NC(=O)CCC(=O)O)cc1
5382,Brc1cc(C(=O)N2C[C@H](C[C@H](C2)C)C)c(NC(=O)CCC(=O)N2CCOCC2)cc1
5383,O(c1c(O)c(OC)cc(c1)/C=C/C(=O)O)C
5384,O=c1n(c(N2C[C@H](N)CCC2)nc2c1cccc2)Cc1c(cccc1)C#N
5385,O(c1c(O)c(OC)cc(c1)C(=O)OC)C
5386,O(c1cc2nc(n(c2cc1)CCCO)NC(=O)c1cc(N(=O)=O)ccc1)C(=O)C(C)(C)C
5387,O=c1n(CCCCC(=O)C)c(=O)n(c2ncn(c12)C)C
5388,S1(=O)(=O)N(CC(=O)N1)c1cc(ccc1OC)c1ccccc1
5389,S1(=O)(=O)N(CC(=O)N1)c1ccccc1
5390,O(C(C)(C)C)C(=O)NN(C)C#N
5391,O1C([C@@H]2C[C@H]([C@@H]1c1ccc(O)cc1)C(=CC2)C)(C)C
5392,O1[C@@H]([C@@H](O)C[C@@H]1n1cc(c(=O)[nH]c1=O)C)CN1CCCCC1
5393,O(CCN1CCCCC1)c1ccc(c2cn3ncc(c3nc2)c2ccncc2)cc1
5394,Clc1cc2CN([C@H](Cn3c2c(nc3S)c1)C)CC=C(C)C
5395,S(=O)(=O)(N[C@H](C)C(=O)O)c1ccc(OC)cc1
5396,Clc1c2CN([C@H](Cn3c2c(nc3S)cc1)C)CC=C(C)C
5397,S(c1n(c2c(F)cccc2F)c(=O)c2c(n1)cccc2)C
